iter	Passed	Remaining
22595	314052	102905
22596	314066	102891
22597	314078	102876
22598	314092	102863
22599	314112	102851
22600	314126	102837
22601	314139	102822
22602	314161	102811
22603	314175	102797
22604	314189	102783
22605	314200	102769
22606	314216	102755
22607	314232	102742
22608	314246	102728
22609	314263	102716
22610	314278	102702
22611	314292	102688
22612	314306	102674
22613	314321	102661
22614	314335	102647
22615	314352	102634
22616	314365	102620
22617	314380	102606
22618	314394	102592
22619	314413	102580
22620	314430	102567
22621	314449	102555
22622	314464	102541
22623	314480	102528
22624	314496	102515
22625	314511	102501
22626	314524	102487
22627	314542	102475
22628	314555	102460
22629	314572	102447
22630	314589	102435
22631	314604	102421
22632	314619	102408
22633	314638	102395
22634	314654	102382
22635	314672	102370
22636	314689	102357
22637	314704	102343
22638	314719	102330
22639	314731	102315
22640	314745	102301
22641	314758	102287
22642	314776	102274
22643	314794	102262
22644	314809	102248
22645	314822	102234
22646	314836	102220
22647	314850	102206
22648	314865	102193
22649	314880	102179
22650	314893	102165
22651	314911	102153
22652	314926	102139
22653	314936	102124
22654	314947	102109
22655	314962	102095
22656	314976	102082
22657	314991	102068
22658	315005	102054
22659	315019	102040
22660	315032	102026
22661	315046	102012
22662	315057	101997
22663	315073	101984
22664	315085	101970
22665	315099	101956
22666	315118	101944
22667	315132	101930
22668	315146	101916
22669	315161	101902
22670	315174	101888
22671	315185	101873
22672	315199	101859
22673	315215	101846
22674	315228	101832
22675	315245	101819
22676	315261	101806
22677	315272	101791
22678	315286	101777
22679	315301	101763
22680	315315	101750
22681	315330	101736
22682	315342	101721
22683	315357	101708
22684	315371	101694
22685	315390	101682
22686	315405	101668
22687	315421	101655
22688	315433	101641
22689	315449	101627
22690	315461	101613
22691	315478	101600
22692	315494	101587
22693	315509	101573
22694	315522	101559
22695	315535	101545
22696	315548	101530
22697	315560	101516
22698	315574	101502
22699	315593	101490
22700	315611	101477
22701	315625	101464
22702	315640	101450
22703	315653	101436
22704	315665	101421
22705	315679	101407
22706	315694	101394
22707	315704	101379
22708	315718	101365
22709	315733	101351
22710	315745	101337
22711	315758	101322
22712	315772	101309
22713	315785	101294
22714	315796	101280
22715	315807	101265
22716	315823	101251
22717	315837	101238
22718	315849	101223
22719	315863	101209
22720	315876	101195
22721	315888	101181
22722	315902	101167
22723	315916	101153
22724	315934	101140
22725	315946	101126
22726	315962	101112
22727	315974	101098
22728	315987	101084
22729	316002	101070
22730	316024	101059
22731	316061	101052
22732	316077	101039
22733	316092	101026
22734	316106	101012
22735	316125	101000
22736	316138	100985
22737	316152	100971
22738	316169	100958
22739	316183	100945
22740	316197	100931
22741	316209	100916
22742	316224	100903
22743	316240	100890
22744	316253	100875
22745	316271	100863
22746	316285	100849
22747	316296	100834
22748	316311	100820
22749	316325	100807
22750	316339	100793
22751	316351	100778
22752	316364	100764
22753	316378	100750
22754	316392	100736
22755	316402	100721
22756	316417	100707
22757	316428	100693
22758	316438	100678
22759	316450	100663
22760	316471	100651
22761	316494	100640
22762	316504	100625
22763	316516	100611
22764	316527	100596
22765	316538	100581
22766	316550	100566
22767	316562	100552
22768	316576	100538
22769	316590	100524
22770	316602	100510
22771	316620	100497
22772	316632	100483
22773	316645	100469
22774	316660	100455
22775	316674	100441
22776	316685	100426
22777	316698	100412
22778	316714	100399
22779	316732	100386
22780	316742	100371
22781	316758	100358
22782	316775	100345
22783	316785	100330
22784	316798	100316
22785	316813	100302
22786	316828	100288
22787	316838	100273
22788	316854	100260
22789	316868	100246
22790	316883	100233
22791	316894	100218
22792	316909	100204
22793	316926	100191
22794	316941	100178
22795	316955	100164
22796	316967	100149
22797	316981	100135
22798	316994	100121
22799	317008	100107
22800	317019	100093
22801	317032	100078
22802	317044	100064
22803	317057	100050
22804	317072	100036
22805	317086	100022
22806	317099	100008
22807	317112	99994
22808	317126	99980
22809	317143	99967
22810	317160	99954
22811	317173	99940
22812	317186	99926
22813	317199	99912
22814	317214	99898
22815	317227	99884
22816	317240	99870
22817	317257	99857
22818	317273	99844
22819	317289	99830
22820	317306	99817
22821	317324	99805
22822	317338	99791
22823	317356	99778
22824	317370	99764
22825	317384	99750
22826	317400	99737
22827	317414	99723
22828	317427	99709
22829	317439	99695
22830	317453	99681
22831	317472	99668
22832	317482	99654
22833	317499	99640
22834	317514	99627
22835	317529	99613
22836	317541	99599
22837	317554	99585
22838	317570	99572
22839	317587	99559
22840	317600	99544
22841	317617	99531
22842	317634	99518
22843	317647	99504
22844	317661	99490
22845	317677	99477
22846	317693	99464
22847	317708	99450
22848	317722	99437
22849	317740	99424
22850	317755	99410
22851	317773	99398
22852	317785	99383
22853	317799	99369
22854	317814	99356
22855	317829	99342
22856	317844	99329
22857	317857	99314
22858	317871	99300
22859	317887	99287
22860	317903	99274
22861	317914	99259
22862	317927	99245
22863	317943	99232
22864	317958	99218
22865	317974	99205
22866	317986	99190
22867	317999	99176
22868	318016	99163
22869	318031	99150
22870	318046	99136
22871	318060	99122
22872	318077	99109
22873	318093	99096
22874	318106	99082
22875	318121	99068
22876	318136	99055
22877	318152	99042
22878	318167	99028
22879	318180	99014
22880	318201	99002
22881	318216	98988
22882	318229	98974
22883	318243	98961
22884	318257	98946
22885	318271	98933
22886	318289	98920
22887	318304	98906
22888	318318	98892
22889	318329	98878
22890	318343	98864
22891	318356	98850
22892	318368	98835
22893	318380	98821
22894	318393	98807
22895	318407	98793
22896	318420	98779
22897	318434	98764
22898	318449	98751
22899	318462	98737
22900	318475	98723
22901	318492	98710
22902	318505	98695
22903	318517	98681
22904	318529	98667
22905	318540	98652
22906	318560	98640
22907	318573	98626
22908	318587	98612
22909	318604	98599
22910	318620	98585
22911	318633	98571
22912	318647	98557
22913	318664	98544
22914	318679	98531
22915	318693	98517
22916	318716	98506
22917	318734	98493
22918	318749	98480
22919	318768	98467
22920	318787	98455
22921	318802	98441
22922	318818	98428
22923	318832	98414
22924	318845	98400
22925	318858	98386
22926	318870	98371
22927	318886	98358
22928	318899	98344
22929	318911	98329
22930	318927	98316
22931	318940	98302
22932	318950	98287
22933	318964	98273
22934	318979	98259
22935	318995	98246
22936	319009	98232
22937	319024	98219
22938	319041	98206
22939	319058	98193
22940	319074	98180
22941	319089	98166
22942	319100	98151
22943	319113	98137
22944	319127	98123
22945	319138	98108
22946	319153	98095
22947	319167	98081
22948	319180	98067
22949	319196	98053
22950	319211	98040
22951	319227	98026
22952	319242	98013
22953	319257	97999
22954	319270	97985
22955	319282	97971
22956	319302	97958
22957	319319	97946
22958	319335	97932
22959	319348	97918
22960	319362	97904
22961	319373	97890
22962	319385	97875
22963	319397	97860
22964	319410	97846
22965	319423	97832
22966	319438	97819
22967	319452	97805
22968	319466	97791
22969	319478	97776
22970	319494	97763
22971	319510	97750
22972	319523	97735
22973	319541	97723
22974	319559	97710
22975	319578	97698
22976	319600	97687
22977	319619	97674
22978	319635	97661
22979	319648	97647
22980	319667	97634
22981	319685	97622
22982	319701	97608
22983	319714	97594
22984	319725	97579
22985	319737	97565
22986	319750	97551
22987	319765	97537
22988	319780	97523
22989	319793	97509
22990	319808	97496
22991	319822	97482
22992	319834	97467
22993	319852	97455
22994	319868	97441
22995	319881	97427
22996	319893	97413
22997	319906	97399
22998	319922	97385
22999	319937	97372
23000	319952	97358
23001	319966	97344
23002	319979	97330
23003	319990	97315
23004	320005	97302
23005	320023	97289
23006	320038	97276
23007	320053	97262
23008	320067	97248
23009	320080	97234
23010	320092	97219
23011	320105	97205
23012	320119	97191
23013	320131	97177
23014	320146	97163
23015	320158	97149
23016	320170	97134
23017	320185	97121
23018	320196	97106
23019	320210	97092
23020	320226	97079
23021	320244	97066
23022	320256	97051
23023	320275	97039
23024	320292	97026
23025	320307	97013
23026	320325	97000
23027	320336	96985
23028	320349	96971
23029	320362	96957
23030	320376	96943
23031	320393	96930
23032	320402	96915
23033	320416	96901
23034	320430	96887
23035	320453	96876
23036	320466	96862
23037	320483	96848
23038	320498	96835
23039	320512	96821
23040	320527	96807
23041	320542	96794
23042	320556	96780
23043	320573	96767
23044	320586	96753
23045	320601	96739
23046	320616	96726
23047	320631	96712
23048	320646	96698
23049	320660	96684
23050	320675	96671
23051	320694	96659
23052	320709	96645
23053	320724	96631
23054	320739	96618
23055	320753	96604
23056	320765	96590
23057	320780	96576
23058	320793	96562
23059	320806	96547
23060	320820	96534
23061	320836	96520
23062	320848	96506
23063	320858	96491
23064	320870	96476
23065	320883	96462
23066	320893	96447
23067	320907	96433
23068	320919	96419
23069	320938	96406
23070	320951	96392
23071	320965	96378
23072	320977	96364
23073	320991	96350
23074	321010	96338
23075	321025	96324
23076	321041	96311
23077	321056	96297
23078	321071	96283
23079	321086	96270
23080	321099	96256
23081	321117	96243
23082	321129	96228
23083	321146	96215
23084	321158	96201
23085	321176	96188
23086	321191	96175
23087	321206	96161
23088	321222	96148
23089	321237	96134
23090	321252	96121
23091	321266	96107
23092	321280	96093
23093	321292	96078
23094	321303	96063
23095	321318	96050
23096	321334	96037
23097	321350	96023
23098	321359	96008
23099	321371	95993
23100	321384	95979
23101	321401	95966
23102	321418	95953
23103	321431	95939
23104	321444	95925
23105	321458	95911
23106	321472	95897
23107	321492	95885
23108	321505	95871
23109	321519	95857
23110	321533	95843
23111	321545	95829
23112	321559	95815
23113	321573	95801
23114	321584	95786
23115	321598	95772
23116	321613	95759
23117	321628	95745
23118	321644	95732
23119	321658	95718
23120	321672	95704
23121	321688	95691
23122	321704	95677
23123	321716	95663
23124	321733	95650
23125	321750	95637
23126	321762	95623
23127	321775	95608
23128	321788	95594
23129	321803	95581
23130	321818	95567
23131	321832	95553
23132	321847	95539
23133	321861	95526
23134	321875	95512
23135	321890	95498
23136	321905	95484
23137	321918	95470
23138	321936	95458
23139	321950	95444
23140	321966	95431
23141	321979	95416
23142	321993	95402
23143	322009	95389
23144	322023	95375
23145	322039	95362
23146	322051	95347
23147	322066	95334
23148	322076	95319
23149	322091	95305
23150	322102	95290
23151	322114	95276
23152	322131	95263
23153	322142	95248
23154	322159	95235
23155	322176	95222
23156	322189	95208
23157	322204	95194
23158	322219	95181
23159	322237	95168
23160	322249	95154
23161	322263	95140
23162	322276	95125
23163	322291	95112
23164	322304	95098
23165	322319	95084
23166	322331	95070
23167	322346	95056
23168	322359	95042
23169	322371	95027
23170	322385	95013
23171	322401	95000
23172	322416	94987
23173	322428	94972
23174	322445	94959
23175	322460	94946
23176	322473	94931
23177	322487	94917
23178	322500	94903
23179	322512	94889
23180	322522	94874
23181	322538	94861
23182	322550	94846
23183	322565	94832
23184	322577	94818
23185	322587	94803
23186	322600	94789
23187	322617	94776
23188	322629	94761
23189	322640	94747
23190	322650	94731
23191	322661	94717
23192	322670	94701
23193	322681	94687
23194	322695	94673
23195	322709	94659
23196	322724	94645
23197	322736	94631
23198	322750	94617
23199	322763	94603
23200	322775	94588
23201	322784	94573
23202	322797	94559
23203	322810	94544
23204	322822	94530
23205	322841	94517
23206	322851	94502
23207	322866	94489
23208	322883	94476
23209	322898	94462
23210	322914	94449
23211	322929	94435
23212	322945	94422
23213	322960	94409
23214	322976	94395
23215	322994	94382
23216	323010	94369
23217	323025	94356
23218	323040	94342
23219	323053	94328
23220	323069	94314
23221	323081	94300
23222	323095	94286
23223	323110	94273
23224	323124	94259
23225	323138	94245
23226	323153	94231
23227	323165	94217
23228	323178	94203
23229	323194	94189
23230	323209	94176
23231	323224	94162
23232	323242	94149
23233	323256	94135
23234	323270	94121
23235	323284	94108
23236	323301	94094
23237	323314	94080
23238	323331	94067
23239	323346	94054
23240	323359	94040
23241	323374	94026
23242	323390	94013
23243	323408	94000
23244	323426	93987
23245	323442	93974
23246	323457	93960
23247	323475	93948
23248	323491	93934
23249	323506	93921
23250	323521	93907
23251	323535	93893
23252	323551	93880
23253	323565	93866
23254	323578	93852
23255	323600	93840
23256	323618	93827
23257	323632	93814
23258	323646	93800
23259	323663	93787
23260	323679	93774
23261	323695	93760
23262	323709	93746
23263	323725	93733
23264	323741	93720
23265	323750	93704
23266	323764	93691
23267	323781	93677
23268	323796	93664
23269	323811	93650
23270	323825	93636
23271	323842	93623
23272	323855	93609
23273	323871	93596
23274	323886	93582
23275	323901	93568
23276	323915	93555
23277	323928	93541
23278	323941	93526
23279	323954	93512
23280	323966	93498
23281	323979	93483
23282	323995	93470
23283	324012	93457
23284	324030	93444
23285	324064	93436
23286	324097	93428
23287	324115	93415
23288	324135	93403
23289	324147	93388
23290	324160	93374
23291	324174	93360
23292	324189	93347
23293	324203	93333
23294	324218	93319
23295	324232	93305
23296	324245	93291
23297	324258	93277
23298	324272	93263
23299	324286	93249
23300	324299	93235
23301	324312	93221
23302	324327	93207
23303	324342	93194
23304	324359	93181
23305	324376	93168
23306	324387	93153
23307	324399	93138
23308	324410	93124
23309	324426	93110
23310	324441	93097
23311	324458	93084
23312	324475	93071
23313	324489	93057
23314	324502	93043
23315	324515	93028
23316	324532	93015
23317	324548	93002
23318	324569	92990
23319	324588	92978
23320	324604	92964
23321	324618	92950
23322	324632	92936
23323	324644	92922
23324	324657	92908
23325	324671	92894
23326	324683	92880
23327	324697	92866
23328	324707	92851
23329	324722	92837
23330	324737	92823
23331	324754	92810
23332	324768	92797
23333	324784	92783
23334	324797	92769
23335	324813	92756
23336	324824	92741
23337	324839	92727
23338	324854	92714
23339	324870	92700
23340	324888	92688
23341	324902	92674
23342	324920	92661
23343	324934	92647
23344	324948	92633
23345	324963	92620
23346	324978	92606
23347	324988	92591
23348	325002	92577
23349	325016	92563
23350	325032	92550
23351	325044	92535
23352	325057	92521
23353	325070	92507
23354	325083	92493
23355	325097	92479
23356	325113	92466
23357	325128	92452
23358	325141	92438
23359	325154	92423
23360	325168	92410
23361	325182	92396
23362	325197	92382
23363	325217	92370
23364	325234	92357
23365	325248	92343
23366	325262	92329
23367	325279	92316
23368	325291	92302
23369	325303	92287
23370	325315	92273
23371	325328	92258
23372	325342	92244
23373	325356	92231
23374	325372	92217
23375	325388	92204
23376	325402	92190
23377	325417	92176
23378	325433	92163
23379	325447	92149
23380	325461	92136
23381	325476	92122
23382	325489	92108
23383	325500	92093
23384	325512	92078
23385	325525	92064
23386	325541	92051
23387	325555	92037
23388	325572	92024
23389	325587	92010
23390	325603	91997
23391	325615	91983
23392	325626	91968
23393	325639	91954
23394	325655	91940
23395	325671	91927
23396	325685	91913
23397	325698	91899
23398	325708	91884
23399	325722	91870
23400	325736	91856
23401	325751	91842
23402	325767	91829
23403	325783	91816
23404	325796	91802
23405	325810	91788
23406	325827	91775
23407	325844	91762
23408	325857	91748
23409	325871	91733
23410	325884	91719
23411	325896	91705
23412	325908	91690
23413	325923	91677
23414	325934	91662
23415	325949	91649
23416	325965	91635
23417	325976	91620
23418	325990	91607
23419	326004	91593
23420	326019	91579
23421	326034	91565
23422	326048	91551
23423	326062	91538
23424	326075	91523
23425	326089	91510
23426	326101	91495
23427	326114	91481
23428	326129	91467
23429	326143	91453
23430	326160	91440
23431	326173	91426
23432	326185	91412
23433	326201	91398
23434	326218	91385
23435	326231	91371
23436	326247	91358
23437	326263	91344
23438	326275	91330
23439	326285	91315
23440	326300	91301
23441	326312	91287
23442	326325	91273
23443	326341	91259
23444	326352	91245
23445	326366	91231
23446	326381	91217
23447	326395	91203
23448	326409	91189
23449	326422	91175
23450	326438	91162
23451	326449	91147
23452	326464	91133
23453	326476	91119
23454	326487	91104
23455	326500	91090
23456	326511	91075
23457	326525	91061
23458	326538	91047
23459	326552	91033
23460	326565	91019
23461	326577	91005
23462	326590	90990
23463	326600	90976
23464	326615	90962
23465	326630	90948
23466	326641	90933
23467	326653	90919
23468	326664	90904
23469	326677	90890
23470	326697	90878
23471	326711	90864
23472	326723	90850
23473	326736	90835
23474	326747	90821
23475	326763	90807
23476	326775	90793
23477	326788	90779
23478	326799	90764
23479	326809	90749
23480	326822	90735
23481	326836	90721
23482	326847	90706
23483	326858	90691
23484	326869	90677
23485	326882	90662
23486	326897	90649
23487	326908	90634
23488	326922	90620
23489	326933	90606
23490	326949	90592
23491	326961	90578
23492	326976	90564
23493	326987	90549
23494	326999	90535
23495	327012	90521
23496	327023	90506
23497	327036	90492
23498	327048	90477
23499	327060	90463
23500	327072	90448
23501	327084	90434
23502	327098	90420
23503	327111	90406
23504	327125	90392
23505	327138	90378
23506	327156	90365
23507	327170	90351
23508	327181	90337
23509	327197	90323
23510	327209	90309
23511	327223	90295
23512	327239	90281
23513	327251	90267
23514	327263	90253
23515	327275	90238
23516	327288	90224
23517	327302	90210
23518	327316	90196
23519	327328	90182
23520	327347	90169
23521	327360	90155
23522	327372	90141
23523	327385	90127
23524	327397	90112
23525	327409	90098
23526	327417	90082
23527	327432	90068
23528	327444	90054
23529	327457	90040
23530	327470	90026
23531	327486	90012
23532	327501	89999
23533	327516	89985
23534	327529	89971
23535	327544	89957
23536	327558	89943
23537	327573	89930
23538	327587	89916
23539	327604	89903
23540	327616	89888
23541	327630	89875
23542	327644	89861
23543	327660	89847
23544	327675	89834
23545	327686	89819
23546	327699	89805
23547	327712	89791
23548	327726	89777
23549	327737	89762
23550	327752	89748
23551	327765	89734
23552	327779	89720
23553	327794	89707
23554	327808	89693
23555	327822	89679
23556	327835	89665
23557	327850	89651
23558	327864	89637
23559	327876	89623
23560	327891	89609
23561	327909	89596
23562	327924	89583
23563	327940	89569
23564	327956	89556
23565	327970	89542
23566	327984	89528
23567	327995	89514
23568	328009	89500
23569	328024	89486
23570	328040	89473
23571	328056	89459
23572	328069	89445
23573	328081	89431
23574	328093	89416
23575	328109	89403
23576	328125	89389
23577	328138	89375
23578	328151	89361
23579	328169	89348
23580	328184	89335
23581	328198	89321
23582	328212	89307
23583	328225	89293
23584	328239	89279
23585	328252	89265
23586	328265	89251
23587	328277	89236
23588	328291	89222
23589	328305	89208
23590	328316	89194
23591	328327	89179
23592	328338	89164
23593	328352	89150
23594	328365	89136
23595	328381	89123
23596	328399	89110
23597	328416	89097
23598	328430	89083
23599	328444	89069
23600	328458	89055
23601	328475	89042
23602	328491	89029
23603	328509	89016
23604	328521	89001
23605	328536	88988
23606	328551	88974
23607	328567	88961
23608	328582	88947
23609	328595	88933
23610	328612	88920
23611	328628	88907
23612	328643	88893
23613	328657	88879
23614	328669	88865
23615	328684	88851
23616	328697	88837
23617	328710	88823
23618	328725	88809
23619	328740	88796
23620	328750	88781
23621	328764	88767
23622	328778	88753
23623	328791	88739
23624	328803	88724
23625	328818	88711
23626	328831	88696
23627	328844	88682
23628	328859	88669
23629	328874	88655
23630	328889	88642
23631	328905	88628
23632	328918	88614
23633	328930	88599
23634	328941	88585
23635	328955	88571
23636	328969	88557
23637	328980	88542
23638	328996	88529
23639	329010	88515
23640	329022	88501
23641	329036	88487
23642	329045	88471
23643	329061	88458
23644	329076	88444
23645	329090	88431
23646	329105	88417
23647	329118	88403
23648	329130	88388
23649	329144	88374
23650	329160	88361
23651	329174	88347
23652	329190	88334
23653	329204	88320
23654	329215	88305
23655	329228	88291
23656	329241	88277
23657	329253	88263
23658	329267	88248
23659	329284	88236
23660	329297	88221
23661	329310	88207
23662	329324	88193
23663	329339	88180
23664	329353	88166
23665	329366	88152
23666	329379	88137
23667	329391	88123
23668	329407	88110
23669	329422	88096
23670	329437	88082
23671	329451	88068
23672	329464	88054
23673	329476	88040
23674	329490	88026
23675	329504	88012
23676	329521	87999
23677	329540	87986
23678	329552	87972
23679	329567	87958
23680	329579	87944
23681	329594	87930
23682	329614	87918
23683	329627	87904
23684	329642	87890
23685	329654	87876
23686	329668	87862
23687	329681	87848
23688	329695	87834
23689	329710	87820
23690	329726	87807
23691	329742	87793
23692	329757	87780
23693	329769	87766
23694	329782	87751
23695	329795	87737
23696	329805	87722
23697	329816	87707
23698	329831	87694
23699	329845	87680
23700	329859	87666
23701	329873	87652
23702	329885	87638
23703	329900	87624
23704	329914	87610
23705	329928	87596
23706	329939	87582
23707	329950	87567
23708	329964	87553
23709	329977	87539
23710	329992	87525
23711	330003	87511
23712	330016	87496
23713	330031	87483
23714	330048	87470
23715	330065	87457
23716	330079	87443
23717	330095	87429
23718	330111	87416
23719	330125	87402
23720	330138	87388
23721	330150	87373
23722	330166	87360
23723	330180	87346
23724	330191	87331
23725	330204	87317
23726	330219	87304
23727	330237	87291
23728	330251	87277
23729	330263	87263
23730	330281	87250
23731	330295	87236
23732	330310	87222
23733	330322	87208
23734	330335	87193
23735	330346	87179
23736	330359	87165
23737	330376	87152
23738	330389	87137
23739	330402	87123
23740	330417	87110
23741	330429	87095
23742	330445	87082
23743	330457	87068
23744	330472	87054
23745	330485	87040
23746	330498	87025
23747	330510	87011
23748	330526	86998
23749	330542	86984
23750	330556	86971
23751	330570	86957
23752	330582	86942
23753	330594	86928
23754	330607	86914
23755	330619	86899
23756	330634	86886
23757	330651	86872
23758	330664	86858
23759	330677	86844
23760	330691	86830
23761	330705	86816
23762	330717	86802
23763	330730	86788
23764	330745	86774
23765	330762	86761
23766	330774	86747
23767	330791	86734
23768	330808	86720
23769	330823	86707
23770	330840	86693
23771	330855	86680
23772	330868	86666
23773	330883	86652
23774	330899	86639
23775	330912	86625
23776	330924	86610
23777	330938	86596
23778	330951	86582
23779	330968	86569
23780	330984	86556
23781	331001	86542
23782	331014	86528
23783	331033	86516
23784	331049	86502
23785	331065	86489
23786	331078	86475
23787	331091	86461
23788	331104	86447
23789	331114	86432
23790	331127	86417
23791	331144	86404
23792	331156	86390
23793	331172	86377
23794	331184	86362
23795	331200	86349
23796	331215	86335
23797	331228	86321
23798	331245	86308
23799	331258	86294
23800	331270	86279
23801	331284	86265
23802	331300	86252
23803	331314	86238
23804	331332	86225
23805	331348	86212
23806	331365	86199
23807	331381	86186
23808	331397	86172
23809	331413	86159
23810	331430	86145
23811	331444	86132
23812	331457	86118
23813	331469	86103
23814	331480	86088
23815	331493	86074
23816	331505	86060
23817	331524	86047
23818	331538	86033
23819	331551	86019
23820	331563	86005
23821	331581	85992
23822	331593	85977
23823	331607	85964
23824	331620	85949
23825	331636	85936
23826	331648	85922
23827	331675	85911
23828	331691	85898
23829	331704	85884
23830	331715	85869
23831	331732	85856
23832	331749	85843
23833	331762	85828
23834	331778	85815
23835	331795	85802
23836	331810	85788
23837	331823	85774
23838	331837	85760
23839	331853	85747
23840	331867	85733
23841	331886	85720
23842	331904	85707
23843	331916	85693
23844	331928	85679
23845	331946	85666
23846	331959	85652
23847	331974	85638
23848	331990	85625
23849	332005	85611
23850	332020	85597
23851	332035	85584
23852	332068	85575
23853	332089	85563
23854	332111	85551
23855	332131	85538
23856	332151	85526
23857	332165	85512
23858	332179	85498
23859	332196	85485
23860	332211	85471
23861	332224	85457
23862	332237	85443
23863	332251	85429
23864	332268	85416
23865	332285	85403
23866	332298	85389
23867	332321	85377
23868	332337	85364
23869	332354	85351
23870	332371	85338
23871	332385	85324
23872	332401	85310
23873	332416	85297
23874	332430	85283
23875	332443	85268
23876	332458	85255
23877	332475	85242
23878	332488	85228
23879	332501	85213
23880	332516	85200
23881	332530	85186
23882	332547	85173
23883	332565	85160
23884	332577	85146
23885	332595	85133
23886	332611	85119
23887	332624	85105
23888	332636	85091
23889	332649	85076
23890	332664	85063
23891	332678	85049
23892	332691	85035
23893	332705	85021
23894	332719	85007
23895	332731	84993
23896	332745	84979
23897	332761	84965
23898	332775	84951
23899	332787	84937
23900	332803	84923
23901	332821	84911
23902	332840	84898
23903	332851	84883
23904	332864	84869
23905	332879	84856
23906	332896	84842
23907	332909	84828
23908	332922	84814
23909	332933	84799
23910	332950	84786
23911	332964	84772
23912	332980	84759
23913	332994	84745
23914	333008	84731
23915	333021	84717
23916	333035	84703
23917	333047	84689
23918	333061	84675
23919	333079	84662
23920	333093	84648
23921	333107	84634
23922	333120	84620
23923	333132	84605
23924	333143	84591
23925	333159	84577
23926	333175	84564
23927	333188	84550
23928	333204	84536
23929	333217	84522
23930	333229	84508
23931	333247	84495
23932	333264	84482
23933	333277	84468
23934	333287	84453
23935	333299	84438
23936	333311	84424
23937	333322	84409
23938	333338	84396
23939	333351	84382
23940	333367	84368
23941	333380	84354
23942	333393	84340
23943	333408	84326
23944	333422	84312
23945	333435	84298
23946	333445	84283
23947	333459	84270
23948	333474	84256
23949	333486	84241
23950	333500	84227
23951	333514	84214
23952	333525	84199
23953	333537	84185
23954	333552	84171
23955	333567	84157
23956	333581	84143
23957	333598	84130
23958	333611	84116
23959	333629	84103
23960	333645	84090
23961	333663	84077
23962	333677	84063
23963	333697	84051
23964	333713	84037
23965	333727	84023
23966	333741	84009
23967	333756	83996
23968	333767	83981
23969	333782	83967
23970	333798	83954
23971	333812	83940
23972	333831	83927
23973	333844	83913
23974	333857	83899
23975	333870	83885
23976	333882	83871
23977	333895	83856
23978	333910	83843
23979	333924	83829
23980	333938	83815
23981	333954	83801
23982	333969	83788
23983	333984	83774
23984	333997	83760
23985	334012	83746
23986	334027	83733
23987	334046	83720
23988	334061	83706
23989	334076	83693
23990	334089	83678
23991	334103	83665
23992	334119	83651
23993	334132	83637
23994	334148	83624
23995	334162	83610
23996	334174	83595
23997	334188	83581
23998	334200	83567
23999	334214	83553
24000	334231	83540
24001	334246	83526
24002	334260	83512
24003	334276	83499
24004	334294	83486
24005	334308	83472
24006	334321	83458
24007	334338	83445
24008	334351	83431
24009	334365	83417
24010	334382	83404
24011	334396	83390
24012	334407	83375
24013	334424	83362
24014	334441	83349
24015	334458	83336
24016	334475	83322
24017	334489	83308
24018	334503	83295
24019	334519	83281
24020	334535	83268
24021	334551	83254
24022	334566	83241
24023	334577	83226
24024	334592	83212
24025	334609	83199
24026	334625	83186
24027	334645	83174
24028	334660	83160
24029	334675	83146
24030	334688	83132
24031	334703	83118
24032	334716	83104
24033	334730	83090
24034	334746	83077
24035	334763	83064
24036	334777	83050
24037	334791	83036
24038	334809	83023
24039	334823	83009
24040	334842	82996
24041	334858	82983
24042	334871	82969
24043	334885	82955
24044	334898	82941
24045	334914	82927
24046	334928	82913
24047	334942	82899
24048	334951	82884
24049	334968	82871
24050	334982	82857
24051	335001	82844
24052	335016	82831
24053	335031	82817
24054	335046	82803
24055	335058	82789
24056	335072	82775
24057	335090	82762
24058	335107	82749
24059	335120	82735
24060	335135	82721
24061	335147	82707
24062	335159	82693
24063	335172	82678
24064	335186	82664
24065	335198	82650
24066	335211	82636
24067	335225	82622
24068	335237	82608
24069	335251	82594
24070	335264	82579
24071	335276	82565
24072	335290	82551
24073	335302	82537
24074	335313	82522
24075	335329	82509
24076	335342	82495
24077	335355	82480
24078	335372	82467
24079	335389	82454
24080	335406	82441
24081	335421	82427
24082	335436	82414
24083	335450	82400
24084	335464	82386
24085	335478	82372
24086	335491	82358
24087	335502	82343
24088	335517	82329
24089	335531	82316
24090	335548	82302
24091	335560	82288
24092	335574	82274
24093	335589	82260
24094	335605	82247
24095	335619	82233
24096	335632	82219
24097	335646	82205
24098	335662	82192
24099	335678	82178
24100	335690	82164
24101	335704	82150
24102	335719	82136
24103	335735	82123
24104	335748	82109
24105	335762	82095
24106	335778	82081
24107	335787	82066
24108	335799	82052
24109	335812	82037
24110	335828	82024
24111	335843	82010
24112	335855	81996
24113	335867	81982
24114	335882	81968
24115	335898	81955
24116	335914	81941
24117	335929	81927
24118	335947	81915
24119	335964	81901
24120	335983	81888
24121	336003	81876
24122	336020	81863
24123	336035	81849
24124	336052	81836
24125	336066	81822
24126	336076	81807
24127	336093	81794
24128	336107	81780
24129	336120	81766
24130	336136	81753
24131	336148	81738
24132	336163	81725
24133	336176	81710
24134	336195	81698
24135	336210	81684
24136	336225	81670
24137	336242	81657
24138	336258	81644
24139	336272	81630
24140	336284	81615
24141	336296	81601
24142	336310	81587
24143	336321	81573
24144	336334	81558
24145	336349	81545
24146	336364	81531
24147	336377	81517
24148	336388	81502
